trial_id,strategy,repeat_id,val_accuracy,train_loss,train_time_min,lora_rank,learning_rate,lora_targets,max_steps
8,manual,0,0.4426,0.843446695804596,25.1,16,0.0002,minimal,200
10,random,0,0.5815,0.5927258133888245,64.6,64,0.000139,full,200
11,optuna,0,0.4839,0.7763199043273926,39.4,32,0.000401,minimal,200
12,autoresearch,0,0.3807,0.884247522354126,21.1,4,0.000182,full,200
