trial_id,strategy,repeat_id,val_accuracy,train_loss,train_time_min,lora_rank,learning_rate,lora_targets,max_steps
396,optuna,8,0.328,1.318221755027771,15.7,16,2.6e-05,medium,200
397,optuna,9,0.324,2.10903781414032,15.2,16,1e-05,minimal,200
398,optuna,8,0.402,0.7117651987075806,29.1,32,0.000237,full,200
399,optuna,9,0.324,1.4485647439956666,15.3,16,4.2e-05,minimal,200
400,optuna,8,0.37,0.8076760220527649,24.2,4,9.2e-05,full,200
401,optuna,9,0.34,0.9734966158866882,24.1,16,1.1e-05,full,200
402,optuna,8,0.388,0.7802601385116578,17.9,16,0.00015,full,200
404,optuna,8,0.382,0.7716776633262634,17.9,8,0.000443,full,200
403,optuna,9,0.378,0.9015109181404114,40.2,8,8.5e-05,full,200
405,optuna,8,0.39,0.7584010839462281,18.0,16,0.000361,full,200
406,optuna,9,0.37,0.8737832808494568,17.0,8,0.000312,minimal,200
407,optuna,8,0.38,0.8986801600456238,29.6,16,0.000186,minimal,200
408,optuna,9,0.404,0.8540278697013854,38.1,64,9.1e-05,minimal,200
409,optuna,8,0.324,1.6448928117752075,22.3,32,1.2e-05,medium,200
410,optuna,9,0.394,0.7095793652534484,25.8,4,0.000248,full,200
411,optuna,8,0.392,0.6382610726356507,26.4,64,0.00023,full,200
412,optuna,9,0.392,0.927949059009552,40.6,64,2.5e-05,medium,200
413,optuna,8,0.394,0.6366917848587036,26.5,64,0.00019,full,200
414,optuna,9,0.374,0.7922272682189941,24.4,4,0.000164,full,200
415,optuna,8,0.386,0.7881018471717834,26.1,32,9.8e-05,full,200
417,optuna,8,0.442,0.606729850769043,28.8,64,0.000252,full,200
416,optuna,9,0.46,0.5402070271968842,46.3,64,0.000489,full,200
418,optuna,8,0.418,0.6922101736068725,38.4,64,0.000277,minimal,200
419,optuna,9,0.428,0.6394623017311096,38.0,64,0.000439,minimal,200
420,optuna,8,0.414,0.8505074596405029,38.6,64,5.3e-05,minimal,200
421,optuna,9,0.454,0.5935386753082276,40.5,64,0.00044,medium,200
422,optuna,8,0.424,0.6850360655784606,38.7,64,0.000295,minimal,200
423,optuna,9,0.44,0.600631742477417,40.7,64,0.000419,medium,200
424,optuna,8,0.412,0.7536611127853393,38.8,64,0.000125,minimal,200
425,optuna,9,0.432,0.6511832165718079,40.5,64,0.00016,medium,200
426,optuna,8,0.394,0.8352942323684692,38.7,4,0.000361,minimal,200
427,optuna,9,0.422,0.656604928970337,40.3,64,0.000188,medium,200
428,optuna,9,0.418,0.6872805094718933,37.4,64,0.000418,full,200
429,optuna,9,0.45,0.6011497759819031,39.5,64,0.000496,medium,200
430,autoresearch,1,0.38,0.8782975339889526,23.5,16,0.0001,medium,200
431,autoresearch,0,0.376,0.8784216332435608,23.7,16,0.0001,medium,200
432,autoresearch,1,0.392,0.6497440123558045,25.9,64,0.0002,full,200
433,autoresearch,0,0.396,0.6493601751327515,26.0,64,0.0002,full,200
435,autoresearch,0,0.402,0.6587757539749145,26.1,32,0.0003,full,200
434,autoresearch,1,0.396,0.6585226273536682,26.2,32,0.0003,full,200
437,autoresearch,1,0.358,0.9722979044914246,21.5,8,0.00015,minimal,200
436,autoresearch,0,0.394,0.7827266120910644,26.4,8,0.00015,full,200
438,autoresearch,1,0.388,0.6394980692863464,26.6,32,0.00025,full,200
439,autoresearch,0,0.392,0.640315272808075,26.1,32,0.00025,full,200
440,autoresearch,1,0.4,0.6758338737487793,26.6,32,0.0002,full,200
441,autoresearch,0,0.398,0.651439082622528,26.2,16,0.00035,full,200
442,autoresearch,1,0.392,0.6920916485786438,26.2,32,0.00015,full,200
443,autoresearch,0,0.392,0.675694100856781,26.0,32,0.0002,full,200
444,autoresearch,1,0.39,0.6495948076248169,26.9,64,0.0002,full,200
445,autoresearch,0,0.388,0.6921627569198608,26.1,32,0.00015,full,200
446,autoresearch,1,0.396,0.6759057188034058,26.5,32,0.0002,full,200
447,autoresearch,0,0.392,0.6372681784629822,26.5,64,0.0003,full,200
448,autoresearch,1,0.394,0.6755051350593567,26.4,32,0.0002,full,200
449,autoresearch,0,0.398,0.6587010216712952,26.6,32,0.0003,full,200
450,autoresearch,1,0.39,0.6757392191886902,26.5,32,0.0002,full,200
451,autoresearch,0,0.398,0.6580042982101441,27.2,32,0.0003,full,200
452,autoresearch,1,0.394,0.6757111620903015,26.2,32,0.0002,full,200
453,autoresearch,0,0.394,0.6584076023101807,26.2,32,0.0003,full,200
454,autoresearch,1,0.398,0.6759209609031678,20.0,32,0.0002,full,200
455,autoresearch,0,0.402,0.6584969854354858,26.0,32,0.0003,full,200
456,autoresearch,1,0.394,0.6744471192359924,26.2,16,0.0002,full,200
457,autoresearch,0,0.4,0.6581421685218811,20.0,32,0.0003,full,200
458,autoresearch,1,0.388,0.6754810333251953,26.1,32,0.0002,full,200
459,autoresearch,0,0.4,0.6582782053947449,26.1,32,0.0003,full,200
460,autoresearch,1,0.39,0.6754789519309997,26.2,32,0.0002,full,200
461,autoresearch,0,0.398,0.6586135458946228,38.3,32,0.0003,full,200
462,autoresearch,1,0.392,0.6759113645553589,26.1,32,0.0002,full,200
463,autoresearch,0,0.404,0.6585523748397827,26.3,32,0.0003,full,200
464,autoresearch,1,0.386,0.675691523551941,26.0,32,0.0002,full,200
465,autoresearch,0,0.4,0.6584637188911437,26.8,32,0.0003,full,200
466,autoresearch,1,0.394,0.675584545135498,26.3,32,0.0002,full,200
467,autoresearch,0,0.398,0.6650835657119751,26.4,32,0.00025,full,200
468,autoresearch,1,0.394,0.6757744598388672,26.5,32,0.0002,full,200
469,autoresearch,0,0.398,0.6585509514808655,26.1,32,0.0003,full,200
470,autoresearch,2,0.378,0.8784842252731323,23.5,16,0.0001,medium,200
471,autoresearch,3,0.374,0.8783507490158081,23.5,16,0.0001,medium,200
473,autoresearch,3,0.4,0.6489978218078614,26.1,64,0.0002,full,200
472,autoresearch,2,0.396,0.6491999840736389,26.2,64,0.0002,full,200
475,autoresearch,2,0.404,0.6585490131378173,26.9,32,0.0003,full,200
474,autoresearch,3,0.394,0.7181216239929199,27.0,32,0.0001,full,200
477,autoresearch,3,0.378,0.7233931231498718,27.4,8,0.0003,full,200
476,autoresearch,2,0.39,0.7183084440231323,27.8,32,0.0001,full,200
479,autoresearch,2,0.394,0.636694073677063,27.7,32,0.0003,full,200
478,autoresearch,3,0.388,0.6402149367332458,27.7,32,0.00025,full,200
480,autoresearch,2,0.406,0.657793710231781,27.1,16,0.0003,full,200
481,autoresearch,3,0.388,0.6360290336608887,27.1,64,0.0003,full,200
482,autoresearch,2,0.386,0.6852572774887085,26.3,16,0.0003,full,200
483,autoresearch,3,0.398,0.6309704995155334,26.7,64,0.0002,full,200
484,autoresearch,2,0.394,0.6745586848258972,27.0,16,0.0002,full,200
485,autoresearch,3,0.4,0.6602218055725098,27.0,64,0.00015,full,200
486,autoresearch,2,0.388,0.6876716136932373,26.6,8,0.0003,full,200
487,autoresearch,3,0.39,0.6920016813278198,26.8,32,0.00015,full,200
488,autoresearch,2,0.388,0.6758277153968811,26.4,32,0.0002,full,200
489,autoresearch,3,0.392,0.649299168586731,26.5,64,0.0002,full,200
490,autoresearch,2,0.4,0.6576784992218018,26.1,16,0.0003,full,200
491,autoresearch,3,0.402,0.6491629266738892,26.6,64,0.0002,full,200
493,autoresearch,3,0.402,0.649290246963501,26.6,64,0.0002,full,200
492,autoresearch,2,0.432,0.6392881226539612,41.8,16,0.0003,full,200
494,autoresearch,3,0.4,0.6491717100143433,27.0,64,0.0002,full,200
495,autoresearch,2,0.426,0.6403971576690674,40.8,32,0.0003,full,200
496,autoresearch,3,0.4,0.6492389678955078,26.0,64,0.0002,full,200
498,autoresearch,3,0.394,0.6491587257385254,26.2,64,0.0002,full,200
497,autoresearch,2,0.422,0.6227189087867737,40.7,16,0.0004,full,200
499,autoresearch,3,0.398,0.6491907978057861,26.5,64,0.0002,full,200
500,autoresearch,2,0.418,0.647977352142334,40.8,16,0.00025,full,200
501,autoresearch,3,0.4,0.6495773816108703,26.7,64,0.0002,full,200
503,autoresearch,3,0.4,0.6490234136581421,26.4,64,0.0002,full,200
502,autoresearch,2,0.428,0.609161274433136,40.8,64,0.0003,full,200
504,autoresearch,3,0.394,0.6493847393989562,26.6,64,0.0002,full,200
505,autoresearch,2,0.442,0.6072961258888244,40.7,32,0.0003,full,200
506,autoresearch,3,0.39,0.6349546980857849,27.5,64,0.0002,full,200
507,autoresearch,2,0.442,0.595316333770752,40.0,64,0.0003,full,200
508,autoresearch,2,0.444,0.6068720149993897,39.9,32,0.0003,full,200
509,autoresearch,2,0.448,0.6070294332504272,39.9,32,0.0003,full,200
511,autoresearch,5,0.376,0.8784226107597352,24.0,16,0.0001,medium,200
510,autoresearch,4,0.38,0.8783908128738404,24.2,16,0.0001,medium,200
512,autoresearch,5,0.396,0.6493754363059998,25.5,64,0.0002,full,200
513,autoresearch,4,0.394,0.6487596940994262,25.7,64,0.0002,full,200
514,autoresearch,5,0.39,0.7179294776916504,25.9,32,0.0001,full,200
515,autoresearch,4,0.39,0.7180915713310242,25.8,32,0.0001,full,200
517,autoresearch,4,0.388,0.862785964012146,20.8,8,0.0003,minimal,200
516,autoresearch,5,0.402,0.6581877589225769,25.6,32,0.0003,full,200
518,autoresearch,4,0.396,0.6655194854736328,25.7,32,0.00025,full,200
519,autoresearch,5,0.386,0.6360732460021973,25.9,64,0.0003,full,200
520,autoresearch,4,0.386,0.6397332191467285,25.8,32,0.00025,full,200
521,autoresearch,5,0.39,0.6358382368087768,25.9,32,0.0003,full,200
522,autoresearch,4,0.39,0.6758381152153015,25.6,32,0.0002,full,200
523,autoresearch,5,0.392,0.6921259498596192,25.7,32,0.00015,full,200
524,autoresearch,4,0.39,0.6404812216758728,26.5,64,0.00025,full,200
525,autoresearch,5,0.4,0.6576905798912048,25.8,16,0.0003,full,200
526,autoresearch,4,0.384,0.6921475648880004,27.0,32,0.00015,full,200
527,autoresearch,5,0.402,0.6584857249259949,27.4,32,0.0003,full,200
528,autoresearch,4,0.394,0.698378233909607,23.3,64,0.00025,medium,200
529,autoresearch,5,0.4,0.6585780382156372,26.7,32,0.0003,full,200
530,autoresearch,4,0.38,0.6406248044967652,26.7,64,0.00025,full,200
531,autoresearch,5,0.392,0.6587425637245178,20.5,32,0.0003,full,200
532,autoresearch,4,0.404,0.6652658295631408,26.4,32,0.00025,full,200
533,autoresearch,5,0.4,0.6583165264129639,25.8,32,0.0003,full,200
534,autoresearch,4,0.406,0.6653081107139588,26.3,32,0.00025,full,200
535,autoresearch,5,0.4,0.6582926440238953,25.9,32,0.0003,full,200
536,autoresearch,4,0.4,0.6585956525802612,26.5,32,0.0003,full,200
537,autoresearch,5,0.4,0.6584165573120118,26.1,32,0.0003,full,200
539,autoresearch,5,0.402,0.6582318234443665,27.0,32,0.0003,full,200
538,autoresearch,4,0.402,0.6646532535552978,27.8,32,0.00025,full,200
540,autoresearch,5,0.4,0.6585828518867493,25.8,32,0.0003,full,200
541,autoresearch,4,0.388,0.6967773342132568,26.5,16,0.00025,full,200
542,autoresearch,5,0.398,0.6587078428268432,25.9,32,0.0003,full,200
543,autoresearch,4,0.406,0.6652784156799316,26.3,32,0.00025,full,200
545,autoresearch,4,0.392,0.6986665964126587,19.0,32,0.00025,full,200
544,autoresearch,5,0.396,0.6586356472969055,26.0,32,0.0003,full,200
546,autoresearch,4,0.402,0.665071678161621,26.6,32,0.00025,full,200
547,autoresearch,5,0.398,0.675747971534729,26.0,32,0.0002,full,200
548,autoresearch,4,0.402,0.670204086303711,26.6,32,0.00025,full,200
549,autoresearch,5,0.404,0.658511905670166,25.7,32,0.0003,full,200
550,autoresearch,7,0.38,0.8782619619369507,23.9,16,0.0001,medium,200
551,autoresearch,6,0.378,0.8782462191581726,24.1,16,0.0001,medium,200
552,autoresearch,7,0.406,0.649516110420227,27.5,64,0.0002,full,200
553,autoresearch,6,0.394,0.6493495750427246,27.6,64,0.0002,full,200
554,autoresearch,7,0.388,0.718064124584198,26.3,32,0.0001,full,200
555,autoresearch,6,0.402,0.658568651676178,26.4,32,0.0003,full,200
556,autoresearch,7,0.382,0.8627188992500305,21.5,8,0.0003,minimal,200
557,autoresearch,6,0.356,0.9723573470115662,21.5,8,0.00015,minimal,200
558,autoresearch,7,0.39,0.6362988448143005,26.2,32,0.0003,full,200
559,autoresearch,6,0.396,0.6400687050819397,26.4,32,0.00025,full,200
560,autoresearch,7,0.392,0.7104052877426148,22.7,64,0.0002,medium,200
561,autoresearch,6,0.402,0.7493628907203674,22.9,32,0.0002,medium,200
562,autoresearch,7,0.392,0.633111879825592,26.4,64,0.0002,full,200
563,autoresearch,6,0.398,0.6585580348968506,26.4,32,0.0003,full,200
565,autoresearch,6,0.406,0.7226619052886963,23.0,32,0.0003,medium,200
564,autoresearch,7,0.402,0.6604653406143188,26.1,64,0.00015,full,200
566,autoresearch,6,0.406,0.7227848148345948,27.2,32,0.0003,medium,200
567,autoresearch,7,0.402,0.6494171857833863,32.3,64,0.0002,full,200
568,autoresearch,6,0.404,0.7233589673042298,23.8,32,0.0003,medium,200
569,autoresearch,7,0.4,0.6487650990486145,26.2,64,0.0002,full,200
570,autoresearch,6,0.41,0.7228610563278198,23.4,32,0.0003,medium,200
571,autoresearch,7,0.402,0.6491257739067078,28.1,64,0.0002,full,200
572,autoresearch,6,0.398,0.7220949125289917,26.5,32,0.0003,medium,200
573,autoresearch,7,0.396,0.6494388461112977,27.4,64,0.0002,full,200
574,autoresearch,6,0.41,0.7221421217918396,23.7,32,0.0003,medium,200
575,autoresearch,7,0.396,0.649093885421753,26.2,64,0.0002,full,200
576,autoresearch,6,0.408,0.7217077159881592,22.5,32,0.0003,medium,200
577,autoresearch,7,0.394,0.6404306364059448,26.4,64,0.00025,full,200
578,autoresearch,6,0.4,0.7189857769012451,35.2,32,0.0003,medium,200
579,autoresearch,7,0.4,0.6493823957443238,20.6,64,0.0002,full,200
580,autoresearch,6,0.406,0.7221386456489562,23.1,32,0.0003,medium,200
581,autoresearch,7,0.398,0.6492678856849671,26.7,64,0.0002,full,200
582,autoresearch,6,0.406,0.7218871808052063,23.1,32,0.0003,medium,200
583,autoresearch,7,0.396,0.6495906829833984,26.6,64,0.0002,full,200
584,autoresearch,6,0.414,0.6898332357406616,22.9,64,0.0003,medium,200
585,autoresearch,7,0.398,0.649058403968811,26.0,64,0.0002,full,200
586,autoresearch,6,0.384,0.6634856152534485,23.0,64,0.0003,medium,200
587,autoresearch,7,0.402,0.6492494964599609,28.9,64,0.0002,full,200
588,autoresearch,6,0.394,0.6833478784561158,25.5,64,0.00035,medium,200
589,autoresearch,7,0.38,0.6798227715492249,29.4,64,0.0001,full,200
591,autoresearch,8,0.378,0.878430380821228,23.7,16,0.0001,medium,200
590,autoresearch,9,0.378,0.8784290957450867,23.7,16,0.0001,medium,200
592,autoresearch,8,0.4,0.6494215321540833,26.8,64,0.0002,full,200
593,autoresearch,9,0.392,0.6494759583473205,27.3,64,0.0002,full,200
594,autoresearch,8,0.39,0.7178581380844116,25.4,32,0.0001,full,200
595,autoresearch,9,0.398,0.6589576935768128,25.8,32,0.0003,full,200
597,autoresearch,9,0.36,0.9723101592063904,20.8,8,0.00015,minimal,200
596,autoresearch,8,0.382,0.7233077096939087,25.5,8,0.0003,full,200
598,autoresearch,9,0.392,0.6404515814781189,25.7,32,0.00025,full,200
599,autoresearch,8,0.392,0.6754894399642944,25.5,32,0.0002,full,200
601,autoresearch,8,0.398,0.7113125371932983,22.5,64,0.0002,medium,200
600,autoresearch,9,0.394,0.6754748272895813,26.1,32,0.0002,full,200
602,autoresearch,8,0.402,0.6322019481658936,28.8,64,0.0002,full,200
603,autoresearch,9,0.394,0.6519393682479858,28.6,32,0.00035,full,200
604,autoresearch,8,0.406,0.6319828104972839,26.3,64,0.0002,full,200
605,autoresearch,9,0.394,0.6375999569892883,25.9,64,0.0003,full,200
606,autoresearch,8,0.402,0.630806736946106,29.3,64,0.0002,full,200
607,autoresearch,9,0.386,0.6922735714912415,29.4,32,0.00015,full,200
608,autoresearch,8,0.402,0.6314587807655334,25.6,64,0.0002,full,200
609,autoresearch,9,0.396,0.658533182144165,25.5,32,0.0003,full,200
610,autoresearch,8,0.418,0.631635148525238,25.9,64,0.0002,full,200
611,autoresearch,9,0.398,0.6582800579071045,25.7,32,0.0003,full,200
612,autoresearch,8,0.392,0.6367185497283936,26.0,64,0.00015,full,200
613,autoresearch,9,0.396,0.6587758111953735,25.8,32,0.0003,full,200
614,autoresearch,8,0.408,0.6312799096107483,27.1,64,0.0002,full,200
615,autoresearch,9,0.402,0.6587840604782105,26.8,32,0.0003,full,200
616,autoresearch,8,0.388,0.6358781623840332,26.9,64,0.0002,full,200
617,autoresearch,9,0.406,0.6583824634552002,27.2,32,0.0003,full,200
618,autoresearch,8,0.398,0.6319449663162231,27.1,64,0.0002,full,200
619,autoresearch,9,0.398,0.6584836435317993,26.8,32,0.0003,full,200
620,autoresearch,8,0.396,0.6311326837539672,28.0,64,0.0002,full,200
621,autoresearch,9,0.428,0.6412477374076844,42.9,32,0.0003,full,200
622,autoresearch,8,0.444,0.5986640048027039,42.4,64,0.0002,full,200
623,autoresearch,9,0.43,0.6405257463455201,42.0,32,0.0003,full,200
624,autoresearch,8,0.438,0.5983889293670654,41.0,64,0.0002,full,200
625,autoresearch,9,0.398,0.6580479454994201,38.2,32,0.0003,full,200
626,autoresearch,8,0.394,0.6322084617614746,38.3,64,0.0002,full,200
627,autoresearch,9,0.43,0.6407680201530457,29.1,32,0.0003,full,200
629,autoresearch,9,0.436,0.6090545988082886,41.4,64,0.0003,full,200
628,autoresearch,8,0.464,0.5577939164638519,47.0,64,0.0002,full,200
